url,path,tipo_detectado,status,content_type,titulo,fuente
https://artiani.com.mx/producto/clasificacion/index-skin-football.html,/producto/clasificacion/index-skin-football.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/producto/clasificacion/index-skin-snowboards.html,/producto/clasificacion/index-skin-snowboards.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/producto/clasificacion/listing-left-column.html,/producto/clasificacion/listing-left-column.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/producto/clasificacion/mamiferos,/producto/clasificacion/mamiferos,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Mamiferos",crawl
https://artiani.com.mx/producto/clasificacion/perro,/producto/clasificacion/perro,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Perro",crawl
https://artiani.com.mx/producto/clasificacion/perros-y-gatos,/producto/clasificacion/perros-y-gatos,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Perros-y-gatos",crawl
https://artiani.com.mx/producto/clasificacion/product.html,/producto/clasificacion/product.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/producto/clasificacion/reptiles,/producto/clasificacion/reptiles,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Reptiles",crawl
https://artiani.com.mx/producto/clasificacion/tortuga,/producto/clasificacion/tortuga,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Tortuga",crawl
https://artiani.com.mx/producto/tortuguero-circular-solo/TOR-03,/producto/tortuguero-circular-solo/TOR-03,producto_legacy,200,"text/html; charset=UTF-8","Producto - Tortuguero circular solo",crawl
https://artiani.com.mx/robots.txt,/robots.txt,otro,200,"text/html; charset=UTF-8","Artiani acuario, artículos para animales y más",crawl
https://artiani.com.mx/sitemap.xml,/sitemap.xml,sitemap,200,"text/html; charset=UTF-8","Artiani acuario, artículos para animales y más",crawl
https://artiani.com.mx/tienda/como_comprar,/tienda/como_comprar,otro,200,"text/html; charset=UTF-8","COMO COMPRAR - Beay",crawl
https://artiani.com.mx/tienda/empty-cart.html,/tienda/empty-cart.html,otro,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/tienda/index-skin-base-ball.html,/tienda/index-skin-base-ball.html,otro,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/tienda/index-skin-football.html,/tienda/index-skin-football.html,otro,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/tienda/index-skin-snowboards.html,/tienda/index-skin-snowboards.html,otro,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/tienda/index.html,/tienda/index.html,otro,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/tienda/product.html,/tienda/product.html,otro,500,"text/html; charset=UTF-8",,crawl
